xcoord;ycoord
-47,7855;10,1176
-47,7815;10,9296
-47,7805;10,9296
-47,7805;10,9296
-47,7795;10,9296
-47,7795;10,9296
-47,7785;10,9296
-47,7785;10,9296
-47,7775;11,1326
-47,7765;11,1326
-47,7765;11,1326
-47,7765;11,1326
-47,7755;11,1326
-47,7735;11,1326
-47,7725;11,1326
-47,7725;11,1326
-47,7725;11,1326
-47,7715;11,1326
-47,7695;11,1326
-47,7695;11,1326
-47,7675;11,1326
-47,7655;10,9296
-47,7645;10,9296
-47,7635;10,9296
-47,7615;10,7266
-47,7615;10,7266
-47,7605;10,7266
-47,7585;10,7266
-47,7585;10,7266
-47,7575;10,7266
-47,7575;10,7266
-47,7565;10,7266
-47,7555;10,7266
-47,7545;10,7266
-47,7545;10,7266
-47,7535;10,9296
-47,7525;11,1326
-47,7525;11,1326
-47,7515;11,5386
-47,7515;11,7416
-47,7495;12,1476
-47,7495;12,3506
-47,7495;12,5536
-47,7486;12,9596
-47,7466;13,1627
-47,7466;13,1627
-47,7456;13,3657
-47,7446;13,5687
-47,7436;13,7717
-47,7426;13,7717
-47,7416;13,9747
-47,7416;13,9747
-47,7406;14,1777
-47,7396;14,1777
-47,7396;14,1777
-47,7376;14,5837
-47,7376;14,5837
-47,7366;14,5837
-47,7366;14,7867
-47,7356;14,7867
-47,7346;14,7867
-47,7336;14,7867
-47,7326;14,9897
-47,7316;14,9897
-47,7296;14,9897
-47,7296;14,9897
-47,7286;14,9897
-47,7276;14,9897
-47,7266;14,9897
-47,7256;14,9897
-47,7256;14,9897
-47,7236;14,7867
-47,7226;14,5837
-47,7226;14,1777
-47,7216;13,9747
-47,7206;13,9747
-47,7206;13,7717
-47,7196;13,3657
-47,7186;13,1627
-47,7186;13,1627
-47,7176;12,9596
-47,7166;12,7566
-47,7166;12,5536
-47,7156;12,5536
-47,7156;12,5536
-47,7156;12,3506
-47,7146;12,3506
-47,7146;12,3506
-47,7136;12,3506
-47,7126;12,3506
-47,7116;12,3506
-47,7116;12,3506
-47,7106;12,3506
-47,7096;12,3506
-47,7086;12,3506
-47,7076;12,3506
-47,7066;12,1476
-47,7056;12,1476
-47,7046;11,9446
-47,7036;11,9446
-47,7027;11,7416
-47,7027;11,7416
-47,7017;11,5386
-47,7007;11,5386
-47,6997;11,5386
-47,6997;11,5386
-47,6987;11,3356
-47,6987;11,3356
-47,6967;11,3356
-47,6967;11,3356
-47,6967;11,3356
-47,6957;11,3356
-47,6947;11,3356
-47,6937;11,3356
-47,6937;11,3356
-47,6927;11,3356
-47,6917;11,3356
-47,6917;11,3356
-47,6907;11,3356
-47,6907;11,3356
-47,6897;11,3356
-47,6897;11,3356
-47,6877;11,1326
-47,6867;11,1326
-47,6867;10,9296
-47,6857;10,9296
-47,6847;10,7266
-47,6847;10,7266
-47,6847;10,7266
-47,6837;10,5236
-47,6837;10,5236
-47,6827;10,5236
-47,6827;10,5236
-47,6817;10,5236
-47,6807;10,5236
-47,6807;10,5236
-47,6797;10,5236
-47,6797;10,5236
-47,6787;10,5236
-47,6777;10,5236
-47,6767;10,5236
-47,6757;10,5236
-47,6747;10,5236
-47,6737;10,5236
-47,6737;10,5236
-47,6737;10,7266
-47,6737;10,7266
-47,6727;10,7266
-47,6727;10,7266
-47,6717;10,7266
-47,6707;10,9296
-47,6697;10,9296
-47,6697;10,9296
-47,6687;10,9296
-47,6677;11,1326
-47,6667;11,3356
-47,6657;11,3356
-47,6647;11,3356
-47,6637;11,5386
-47,6627;11,5386
-47,6617;11,5386
-47,6607;11,5386
-47,6597;11,5386
-47,6597;11,5386
-47,6587;11,5386
-47,6587;11,5386
-47,6577;11,5386
-47,6558;11,5386
-47,6548;11,5386
-47,6548;11,5386
-47,6528;11,5386
-47,6518;11,5386
-47,6508;11,5386
-47,6498;11,5386
-47,6488;11,5386
-47,6468;11,5386
-47,6458;11,5386
-47,6448;11,5386
-47,6448;11,5386
-47,6438;11,5386
-47,6418;11,5386
-47,6398;11,5386
-47,6398;11,3356
-47,6388;11,3356
-47,6368;11,1326
-47,6358;11,1326
-47,6348;10,9296
-47,6338;10,9296
-47,6328;10,9296
-47,6298;10,5236
-47,6298;10,5236
-47,6278;10,3206
-47,6268;10,1176
-47,6258;10,1176
-47,6248;10,1176
-47,6248;10,1176
-47,6238;10,1176
-47,6218;9,9146
-47,6208;9,9146
-47,6198;9,9146
-47,6188;9,9146
-47,6168;9,9146
-47,6168;9,9146
-47,6158;9,7116
-47,6148;9,5086
-47,6148;9,5086
-47,6138;9,5086
-47,6128;9,5086
-47,6128;9,5086
-47,6109;9,5086
-47,6099;9,5086
-47,6099;9,5086
-47,6069;9,7116
-47,6059;10,1176
-47,6039;10,3206
-47,6039;10,5236
-47,6029;10,5236
-47,6029;10,5236
-47,6019;10,7266
-47,6009;10,7266
-47,6009;10,7266
-47,5999;10,9296
-47,5989;11,1326
-47,5989;11,1326
-47,5979;11,1326
-47,5969;11,1326
-47,5959;11,3356
-47,5959;11,3356
-47,5939;11,5386
-47,5929;11,5386
-47,5919;11,5386
-47,5909;11,5386
-47,5889;11,7416
-47,5879;11,7416
-47,5879;11,7416
-47,5869;11,7416
-47,5859;11,9446
-47,5849;12,1476
-47,5839;12,1476
-47,5829;12,3506
-47,5819;12,5536
-47,5819;12,5536
-47,5809;12,7566
-47,5809;12,7566
-47,5809;12,7566
-47,5799;12,9596
-47,5799;13,1627
-47,5799;13,1627
-47,5799;13,3657
-47,5799;13,5687
-47,5789;13,7717
-47,5789;13,7717
-47,5789;13,9747
-47,5789;13,9747
-47,5769;14,3807
-47,5769;14,3807
-47,5769;14,3807
-47,5769;14,3807
-47,5749;14,5837
-47,5749;14,5837
-47,5739;14,5837
-47,5729;14,5837
-47,5719;14,5837
-47,5709;14,5837
-47,5699;14,5837
-47,5689;14,5837
-47,5679;14,5837
-47,566;14,1777
-47,566;14,1777
-47,563;13,7717
-47,562;13,5687
-47,562;13,5687
-47,561;13,5687
-47,56;13,3657
-47,558;13,3657
-47,557;13,1627
-47,556;13,1627
-47,554;13,1627
-47,553;13,1627
-47,552;13,1627
-47,551;12,9596
-47,55;12,7566
-47,55;12,7566
-47,549;12,5536
-47,549;12,3506
-47,549;12,1476
-47,549;12,1476
-47,549;12,1476
-47,549;11,7416
-47,549;11,5386
-47,549;11,5386
-47,549;11,3356
-47,548;10,9296
-47,548;10,9296
-47,548;10,9296
-47,547;10,9296
-47,547;10,9296
-47,547;10,9296
-47,546;10,9296
-47,546;10,9296
-47,544;11,3356
-47,544;11,3356
-47,543;11,5386
-47,542;11,9446
-47,541;12,1476
-47,541;12,1476
-47,539;12,3506
-47,538;12,3506
-47,537;12,5536
-47,536;12,5536
-47,534;12,7566
-47,533;12,7566
-47,532;12,7566
-47,53;12,7566
-47,528;12,9596
-47,528;12,9596
-47,527;13,1627
-47,527;13,1627
-47,526;13,1627
-47,526;13,1627
-47,524;13,3657
-47,523;13,3657
-47,522;13,5687
-47,521;13,5687
-47,521;13,5687
-47,5201;13,5687
-47,5191;13,5687
-47,5181;13,5687
-47,5181;13,5687
-47,5171;13,5687
-47,5161;13,5687
-47,5161;13,5687
-47,5151;13,5687
-47,5151;13,5687
-47,5151;13,5687
-47,5151;13,5687
-47,5141;13,3657
-47,5141;13,1627
-47,5141;12,9596
-47,5141;12,5536
-47,5141;12,3506
-47,5131;12,1476
-47,5131;11,9446
-47,5131;11,5386
-47,5121;11,3356
-47,5121;11,1326
-47,5111;10,9296
-47,5101;10,5236
-47,5091;10,3206
-47,5091;10,3206
-47,5071;9,9146
-47,5071;9,7116
-47,5071;9,3056
-47,5061;9,3056
-47,5061;9,1026
-47,5051;8,8996
-47,5041;8,6966
-47,5031;8,6966
-47,5031;8,6966
-47,5021;8,2906
-47,5021;8,2906
-47,5001;8,0876
-47,5001;8,0876
-47,4991;8,0876
-47,4971;8,0876
-47,4961;8,0876
-47,4951;8,0876
-47,4951;8,0876
-47,4941;8,0876
-47,4921;8,0876
-47,4911;8,0876
-47,4891;8,0876
-47,4881;8,0876
-47,4871;8,0876
-47,4861;8,0876
-47,4851;8,0876
-47,4841;8,0876
-47,4831;8,0876
-47,4831;8,0876
-47,4811;8,0876
-47,4801;8,2906
-47,4801;8,4936
-47,4791;8,4936
-47,4791;8,6966
-47,4781;8,8996
-47,4771;8,8996
-47,4771;9,1026
-47,4761;9,1026
-47,4751;9,3056
-47,4742;9,5086
-47,4732;9,5086
-47,4722;9,7116
-47,4712;9,7116
-47,4702;9,9146
-47,4692;10,1176
-47,4682;10,1176
-47,4682;10,1176
-47,4662;10,1176
-47,4652;10,1176
-47,4642;10,1176
-47,4632;10,1176
-47,4622;10,3206
-47,4602;10,3206
-47,4602;10,5236
-47,4592;10,7266
-47,4592;10,7266
-47,4582;11,1326
-47,4582;11,3356
-47,4582;11,7416
-47,4572;11,9446
-47,4572;12,1476
-47,4562;12,1476
-47,4552;12,3506
-47,4542;12,5536
-47,4532;12,7566
-47,4512;12,7566
-47,4492;13,1627
-47,4492;13,1627
-47,4482;13,1627
-47,4472;13,1627
-47,4472;13,3657
-47,4462;13,3657
-47,4462;13,3657
-47,4452;13,3657
-47,4452;13,3657
-47,4432;13,3657
-47,4422;13,3657
-47,4422;13,3657
-47,4422;13,3657
-47,4402;12,7566
-47,4402;12,5536
-47,4402;12,3506
-47,4402;12,3506
-47,4392;11,9446
-47,4392;11,7416
-47,4382;11,5386
-47,4372;11,3356
-47,4362;11,1326
-47,4352;11,1326
-47,4342;11,1326
-47,4332;11,1326
-47,4312;11,1326
-47,4302;11,1326
-47,4283;10,9296
-47,4263;10,9296
-47,4253;10,7266
-47,4243;10,7266
-47,4233;10,7266
-47,4213;10,7266
-47,4213;10,7266
-47,4203;10,7266
-47,4163;10,7266
-47,4153;10,7266
-47,4143;10,7266
-47,4133;10,7266
-47,4133;10,7266
-47,4123;10,7266
-47,4123;10,7266
-47,4103;10,7266
-47,4083;10,7266
-47,4073;10,7266
-47,4043;10,9296
-47,4043;10,9296
-47,4023;11,1326
-47,4023;11,1326
-47,4023;11,3356
-47,4013;11,7416
-47,4003;11,9446
-47,3993;11,9446
-47,3983;12,1476
-47,3973;12,1476
-47,3953;12,1476
-47,3933;12,1476
-47,3923;12,1476
-47,3913;12,1476
-47,3893;12,3506
-47,3853;12,3506
-47,3853;12,3506
-47,3834;12,5536
-47,3814;12,5536
-47,3804;12,7566
-47,3784;12,7566
-47,3784;12,7566
-47,3764;12,7566
-47,3744;12,7566
-47,3734;12,9596
-47,3724;12,9596
-47,3704;12,9596
-47,3684;13,1627
-47,3664;13,1627
-47,3654;13,1627
-47,3634;13,1627
-47,3624;13,1627
-47,3604;13,1627
-47,3604;13,1627
-47,3584;13,1627
-47,3564;13,1627
-47,3564;13,1627
-47,3554;13,3657
-47,3544;13,5687
-47,3534;13,5687
-47,3524;13,7717
-47,3524;13,9747
-47,3514;14,1777
-47,3514;14,1777
-47,3504;14,1777
-47,3484;14,3807
-47,3474;14,5837
-47,3464;14,5837
-47,3454;14,5837
-47,3434;14,7867
-47,3424;14,9897
-47,3424;14,9897
-47,3404;14,9897
-47,3394;15,1927
-47,3384;15,1927
-47,3375;15,1927
-47,3365;15,1927
-47,3355;15,1927
-47,3355;15,3957
-47,3345;15,3957
-47,3345;15,3957
-47,3335;15,3957
-47,3325;15,3957
-47,3325;15,3957
-47,3315;15,3957
-47,3305;15,3957
-47,3305;15,1927
-47,3295;14,7867
-47,3285;14,3807
-47,3285;14,1777
-47,3285;14,1777
-47,3285;13,9747
-47,3275;13,5687
-47,3265;13,1627
-47,3255;13,1627
-47,3245;12,9596
-47,3235;12,5536
-47,3235;12,5536
-47,3225;12,5536
-47,3205;12,5536
-47,3205;12,3506
-47,3195;12,1476
-47,3195;12,1476
-47,3185;12,1476
-47,3175;12,1476
-47,3155;11,9446
-47,3145;11,7416
-47,3125;11,7416
-47,3115;11,7416
-47,3105;11,7416
-47,3095;11,7416
-47,3085;11,9446
-47,3075;11,9446
-47,3055;12,1476
-47,3035;12,1476
-47,3015;12,1476
-47,3005;12,1476
-47,2995;12,1476
-47,2985;12,1476
-47,2975;12,1476
-47,2955;11,9446
-47,2945;11,9446
-47,2925;11,7416
-47,2906;11,7416
-47,2896;11,7416
-47,2886;11,5386
-47,2866;11,5386
-47,2856;11,5386
-47,2846;11,5386
-47,2836;11,5386
-47,2816;11,5386
-47,2796;11,7416
-47,2776;11,9446
-47,2756;12,1476
-47,2746;12,1476
-47,2736;12,1476
-47,2726;12,1476
-47,2706;12,1476
-47,2696;12,1476
-47,2686;12,1476
-47,2666;12,1476
-47,2646;12,1476
-47,2626;12,1476
-47,2616;12,1476
-47,2596;12,1476
-47,2576;12,1476
-47,2556;12,1476
-47,2536;11,9446
-47,2516;11,9446
-47,2506;11,9446
-47,2486;11,9446
-47,2466;11,9446
-47,2457;11,9446
-47,2437;11,9446
-47,2427;11,7416
-47,2417;11,7416
-47,2407;11,7416
-47,2387;11,5386
-47,2377;11,5386
-47,2367;11,5386
-47,2347;11,5386
-47,2337;11,5386
-47,2327;11,5386
-47,2317;11,5386
-47,2297;11,5386
-47,2287;11,5386
-47,2267;11,5386
-47,2257;11,5386
-47,2247;11,5386
-47,2227;11,5386
-47,2227;11,5386
-47,2217;11,5386
-47,2197;11,5386
-47,2187;11,5386
-47,2177;11,5386
-47,2167;11,5386
-47,2157;11,5386
-47,2137;11,5386
-47,2137;11,5386
-47,2137;11,5386
-47,2127;11,5386
-47,2117;11,7416
-47,2107;11,9446
-47,2107;12,1476
-47,2097;12,3506
-47,2087;12,3506
-47,2087;12,3506
-47,2077;12,5536
-47,2067;12,5536
-47,2057;12,5536
-47,2047;12,5536
-47,2037;12,5536
-47,2017;12,5536
-47,2008;12,5536
-47,1998;12,5536
-47,1988;12,5536
-47,1978;12,5536
-47,1968;12,5536
-47,1958;12,5536
-47,1958;12,5536
-47,1938;12,3506
-47,1928;12,3506
-47,1928;12,1476
-47,1928;12,1476
-47,1918;12,1476
-47,1908;11,9446
-47,1898;11,7416
-47,1898;11,7416
-47,1888;11,5386
-47,1888;11,5386
-47,1878;11,3356
-47,1878;11,3356
-47,1868;11,1326
-47,1868;11,1326
-47,1858;11,1326
-47,1858;11,1326
-47,1858;10,9296
-47,1858;10,9296
-47,1858;10,9296
-47,1858;10,9296
-47,1858;10,7266
-47,1858;10,5236
-47,1858;10,5236
-47,1848;10,3206
-47,1848;10,3206
-47,1848;10,1176
-47,1848;9,9146
-47,1848;9,5086
-47,1868;9,3056
-47,1878;9,3056
-47,1878;8,8996
-47,1888;8,8996
-47,1898;8,6966
-47,1908;8,6966
-47,1908;8,6966
-47,1928;8,4936
-47,1928;8,4936
-47,1938;8,2906
-47,1938;8,0876
-47,1968;8,0876
-47,1978;7,8846
-47,1978;7,8846
-47,1988;7,6816
-47,1998;7,6816
-47,1998;7,4786
-47,2008;7,4786
-47,2008;7,4786
-47,2027;7,4786
-47,2047;7,4786
-47,2057;7,4786
-47,2067;7,4786
-47,2077;7,4786
-47,2097;7,4786
-47,2097;7,4786
-47,2107;7,4786
-47,2107;7,4786
-47,2117;7,2756
-47,2117;7,2756
-47,2127;7,0726
-47,2147;7,0726
-47,2147;7,0726
-47,2167;6,8696
-47,2187;6,6666
-47,2187;6,6666
-47,2207;6,4636
-47,2217;6,2606
-47,2217;6,2606
-47,2227;6,2606
-47,2237;6,2606
-47,2257;6,2606
-47,2277;6,2606
-47,2287;6,2606
-47,2307;6,4636
-47,2317;6,4636
-47,2327;6,4636
-47,2337;6,4636
-47,2357;6,4636
-47,2367;6,4636
-47,2367;6,4636
-47,2387;6,4636
-47,2407;6,4636
-47,2417;6,4636
-47,2427;6,4636
-47,2447;6,4636
-47,2447;6,4636
-47,2457;6,4636
-47,2457;6,4636
-47,2457;6,4636
-47,2466;6,4636
-47,2466;6,6666
-47,2476;6,8696
-47,2496;7,0726
-47,2496;7,0726
-47,2506;7,2756
-47,2516;7,2756
-47,2536;7,4786
-47,2546;7,4786
-47,2576;7,4786
-47,2586;7,4786
-47,2596;7,4786
-47,2596;7,4786
-47,2616;7,4786
-47,2626;7,4786
-47,2646;7,4786
-47,2656;7,4786
-47,2676;7,4786
-47,2686;7,4786
-47,2706;7,4786
-47,2726;7,4786
-47,2726;7,4786
-47,2756;7,4786
-47,2776;7,2756
-47,2786;7,2756
-47,2796;7,2756
-47,2826;7,2756
-47,2836;7,0726
-47,2856;7,0726
-47,2856;7,0726
-47,2886;7,0726
-47,2896;7,0726
-47,2906;6,8696
-47,2906;6,8696
-47,2906;6,8696
-47,2916;6,8696
-47,2916;6,8696
-47,2916;6,8696
-47,2916;6,8696
-47,2916;6,8696
-47,2925;6,8696
-47,2925;6,8696
-47,2925;7,0726
-47,2925;7,0726
-47,2925;7,2756
-47,2935;7,4786
-47,2935;7,6816
-47,2935;7,6816
-47,2935;7,6816
-47,2945;7,8846
-47,2955;8,0876
-47,2955;8,0876
-47,2965;8,2906
-47,2975;8,4936
-47,2975;8,4936
-47,2995;8,6966
-47,3005;8,8996
-47,3025;9,1026
-47,3045;9,3056
-47,3065;9,3056
-47,3085;9,5086
-47,3105;9,7116
-47,3115;9,7116
-47,3115;9,7116
-47,3145;9,7116
-47,3175;9,7116
-47,3185;9,5086
-47,3205;9,5086
-47,3225;9,3056
-47,3235;9,3056
-47,3235;9,3056
-47,3245;9,3056
-47,3255;9,3056
-47,3265;9,3056
-47,3265;9,3056
-47,3265;9,3056
-47,3275;9,3056
-47,3285;9,5086
-47,3285;9,5086
-47,3295;9,5086
-47,3295;9,5086
-47,3305;9,5086
-47,3315;9,9146
-47,3325;9,9146
-47,3345;9,9146
-47,3345;10,1176
-47,3365;10,1176
-47,3375;10,3206
-47,3375;10,3206
-47,3384;10,3206
-47,3404;10,3206
-47,3424;10,3206
-47,3434;10,3206
-47,3474;10,3206
-47,3494;10,3206
-47,3514;10,3206
-47,3534;10,3206
-47,3554;10,3206
-47,3564;10,3206
-47,3584;10,3206
-47,3604;10,3206
-47,3624;10,3206
-47,3634;10,1176
-47,3654;9,9146
-47,3654;9,9146
-47,3674;9,9146
-47,3684;9,7116
-47,3694;9,7116
-47,3714;9,5086
-47,3714;9,5086
-47,3724;9,5086
-47,3734;9,5086
-47,3734;9,3056
-47,3754;9,3056
-47,3764;9,3056
-47,3774;9,3056
-47,3794;9,3056
-47,3804;9,3056
-47,3814;9,1026
-47,3843;9,1026
-47,3863;9,1026
-47,3873;8,8996
-47,3883;8,8996
-47,3893;8,6966
-47,3893;8,6966
-47,3893;8,6966
-47,3903;8,6966
-47,3923;8,6966
-47,3923;8,6966
-47,3933;8,6966
-47,3943;8,6966
-47,3953;8,6966
-47,3963;8,6966
-47,3983;8,6966
-47,4003;8,4936
-47,4023;8,4936
-47,4043;8,2906
-47,4053;8,0876
-47,4073;8,0876
-47,4083;7,8846
-47,4093;7,6816
-47,4113;7,2756
-47,4123;7,2756
-47,4133;6,6666
-47,4143;6,4636
-47,4153;6,2606
-47,4153;6,2606
-47,4163;6,2606
-47,4173;6,2606
-47,4183;6,2606
-47,4193;6,2606
-47,4223;6,0576
-47,4233;6,0576
-47,4243;6,0576
-47,4263;6,0576
-47,4283;5,6516
-47,4302;5,6516
-47,4302;5,4486
-47,4322;5,4486
-47,4332;5,2456
-47,4332;5,0426
-47,4332;5,0426
-47,4352;5,0426
-47,4362;5,0426
-47,4372;4,8396
-47,4382;4,8396
-47,4392;4,8396
-47,4402;4,8396
-47,4422;4,8396
-47,4422;4,8396
-47,4422;4,8396
-47,4432;4,8396
-47,4442;5,0426
-47,4442;5,0426
-47,4452;5,2456
-47,4452;5,2456
-47,4462;5,4486
-47,4482;5,8546
-47,4482;6,0576
-47,4482;6,0576
-47,4492;6,0576
-47,4492;6,2606
-47,4492;6,4636
-47,4492;6,4636
-47,4492;6,6666
-47,4492;6,6666
-47,4492;6,8696
-47,4502;6,8696
-47,4502;7,2756
-47,4502;7,2756
-47,4512;7,4786
-47,4512;7,4786
-47,4522;7,4786
-47,4532;7,4786
-47,4552;7,4786
-47,4572;7,4786
-47,4592;7,6816
-47,4612;7,6816
-47,4632;7,6816
-47,4642;7,6816
-47,4662;7,6816
-47,4672;7,4786
-47,4692;7,4786
-47,4702;7,2756
-47,4712;7,2756
-47,4722;7,0726
-47,4742;7,0726
-47,4761;6,8696
-47,4771;6,8696
-47,4781;6,6666
-47,4801;6,6666
-47,4821;6,6666
-47,4821;6,6666
-47,4831;6,2606
-47,4831;6,2606
-47,4841;6,0576
-47,4841;5,8546
-47,4841;5,6516
-47,4841;5,4486
-47,4841;5,2456
-47,4841;5,2456
-47,4841;5,2456
-47,4841;5,2456
-47,4851;5,0426
-47,4861;4,6366
-47,4871;4,6366
-47,4871;4,6366
-47,4881;4,6366
-47,4881;4,6366
-47,4891;4,6366
-47,4901;4,6366
-47,4911;4,6366
-47,4911;4,6366
-47,4911;4,6366
-47,4931;4,6366
-47,4931;4,6366
-47,4931;4,6366
-47,4941;4,6366
-47,4951;4,6366
-47,4961;4,6366
-47,4971;4,6366
-47,4981;4,8396
-47,4981;5,0426
-47,4991;5,0426
-47,4991;5,0426
-47,5011;5,0426
-47,5021;5,0426
-47,5021;5,0426
-47,5051;5,0426
-47,5071;4,8396
-47,5081;4,6366
-47,5091;4,6366
-47,5111;4,2306
-47,5131;4,2306
-47,5131;4,2306
-47,5141;4,0276
-47,5151;4,0276
-47,5151;4,0276
-47,5161;3,8246
-47,5171;3,8246
-47,5171;3,8246
-47,5181;3,8246
-47,5181;3,8246
-47,5191;3,8246
-47,5191;3,8246
-47,5201;4,0276
-47,521;4,0276
-47,521;4,2306
-47,522;4,4336
-47,522;4,4336
-47,524;4,4336
-47,525;4,4336
-47,526;4,4336
-47,527;4,4336
-47,529;4,4336
-47,529;4,4336
-47,53;4,4336
-47,53;4,4336
-47,531;4,4336
-47,533;4,4336
-47,533;4,4336
-47,534;4,4336
-47,535;4,4336
-47,535;4,4336
-47,536;4,4336
-47,537;4,4336
-47,537;4,4336
-47,538;4,4336
-47,538;4,4336
-47,538;4,4336
-47,539;4,4336
-47,54;4,4336
-47,54;4,4336
-47,541;4,4336
-47,541;4,4336
-47,542;4,4336
-47,542;4,4336
-47,542;4,4336
-47,543;4,4336
-47,544;4,6366
-47,544;4,6366
-47,545;4,6366
-47,546;4,6366
-47,546;4,6366
-47,546;4,6366
-47,546;4,6366
-47,548;4,6366
-47,548;4,6366
-47,548;4,6366
-47,548;4,8396
-47,549;4,8396
-47,549;4,8396
-47,549;4,8396
-47,549;4,8396
-47,549;4,8396
-47,549;4,8396
-47,551;4,8396
-47,551;4,8396
-47,552;4,8396
-47,552;4,8396
-47,554;4,8396
-47,555;4,8396
-47,556;4,8396
-47,558;4,8396
-47,559;4,6366
-47,561;4,6366
-47,562;4,6366
-47,564;4,6366
-47,565;4,4336
-47,5669;4,4336
-47,5679;4,4336
-47,5699;4,2306
-47,5719;4,2306
-47,5729;4,2306
-47,5739;4,2306
-47,5749;4,2306
-47,5759;4,2306
-47,5769;4,4336
-47,5779;4,4336
-47,5799;4,8396
-47,5799;4,8396
-47,5809;5,0426
-47,5819;5,0426
-47,5819;5,0426
-47,5829;5,0426
-47,5839;5,2456
-47,5849;5,2456
-47,5849;5,2456
-47,5869;5,2456
-47,5879;5,2456
-47,5889;5,4486
-47,5889;5,4486
-47,5899;5,6516
-47,5899;5,6516
-47,5919;5,8546
-47,5919;5,8546
-47,5919;5,8546
-47,5929;6,0576
-47,5939;6,0576
-47,5949;6,0576
-47,5959;6,0576
-47,5979;6,0576
-47,5999;5,8546
-47,6019;5,6516
-47,6039;5,6516
-47,6049;5,6516
-47,6059;5,6516
-47,6069;5,6516
-47,6079;5,6516
-47,6079;5,6516
-47,6089;5,6516
-47,6089;5,6516
-47,6089;5,8546
-47,6099;5,8546
-47,6118;5,8546
-47,6128;5,8546
-47,6148;5,8546
-47,6168;5,8546
-47,6188;5,8546
-47,6198;5,8546
-47,6208;5,6516
-47,6228;5,6516
-47,6238;5,6516
-47,6258;5,4486
-47,6288;5,2456
-47,6298;5,2456
-47,6318;5,0426
-47,6338;5,0426
-47,6338;5,0426
-47,6348;4,8396
-47,6358;4,8396
-47,6378;4,8396
-47,6388;4,8396
-47,6398;4,8396
-47,6418;4,6366
-47,6428;4,6366
-47,6458;4,4336
-47,6468;4,4336
-47,6498;4,4336
-47,6528;4,4336
-47,6548;4,4336
-47,6568;4,4336
-47,6577;4,2306
-47,6597;4,2306
-47,6617;4,2306
-47,6637;4,2306
-47,6657;4,2306
-47,6667;4,2306
-47,6687;4,2306
-47,6707;4,2306
-47,6707;4,2306
-47,6717;4,2306
-47,6727;4,2306
-47,6747;4,2306
-47,6747;4,2306
-47,6757;4,2306
-47,6777;4,2306
-47,6777;4,2306
-47,6787;4,2306
-47,6797;4,2306
-47,6817;4,2306
-47,6827;4,2306
-47,6837;4,2306
-47,6837;4,2306
-47,6857;4,2306
-47,6867;4,2306
-47,6877;4,2306
-47,6897;4,2306
-47,6917;4,2306
-47,6927;4,2306
-47,6947;4,2306
-47,6977;4,2306
-47,6987;4,2306
-47,7007;4,4336
-47,7017;4,4336
-47,7046;4,4336
-47,7066;4,4336
-47,7076;4,4336
-47,7096;4,4336
-47,7106;4,4336
-47,7136;4,4336
-47,7146;4,4336
-47,7156;4,4336
-47,7186;4,4336
-47,7216;4,4336
-47,7226;4,4336
-47,7246;4,4336
-47,7266;4,4336
-47,7276;4,4336
-47,7286;4,4336
-47,7306;4,4336
-47,7316;4,4336
-47,7326;4,4336
-47,7346;4,4336
-47,7356;4,4336
-47,7376;4,6366
-47,7396;4,6366
-47,7416;4,6366
-47,7436;4,6366
-47,7446;4,6366
-47,7476;4,6366
-47,7495;4,6366
-47,7505;4,6366
-47,7535;4,4336
-47,7555;4,4336
-47,7575;4,4336
-47,7595;4,4336
-47,7615;4,4336
-47,7625;4,2306
-47,7665;4,2306
-47,7695;4,2306
-47,7715;4,2306
-47,7725;4,2306
-47,7755;4,2306
-47,7765;4,2306
-47,7785;4,2306
-47,7795;4,2306
-47,7825;4,2306
-47,7845;4,2306
-47,7865;4,2306
-47,7885;4,2306
-47,7905;4,2306
-47,7905;4,2306
-47,7915;4,2306
-47,7925;4,2306
-47,7944;4,2306
-47,7954;4,2306
-47,7964;4,2306
-47,7974;4,2306
-47,7984;4,2306
-47,7984;4,2306
-47,7994;4,2306
-47,7994;4,2306
-47,8004;4,2306
-47,8014;4,2306
-47,8024;4,2306
-47,8034;4,2306
-47,8034;4,2306
-47,8054;4,2306
-47,8054;4,2306
-47,8064;4,2306
-47,8084;4,2306
-47,8084;4,2306
-47,8094;4,2306
-47,8104;4,4336
-47,8114;4,6366
-47,8124;4,8396
-47,8124;4,8396
-47,8144;4,8396
-47,8154;5,0426
-47,8154;5,0426
-47,8154;5,0426
-47,8154;5,0426
-47,8154;5,0426
-47,8154;5,0426
-47,8154;5,0426
-47,8154;5,0426
-47,8154;5,0426
-47,8154;5,0426
-47,8154;5,0426
-47,8154;5,0426
-47,8154;5,0426
